datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,days,hours,hoursS,humidityS,spring,summer,fall,winter,better,good,bad,worse
2012-01-21 02:00:00,1,0,0,3,5.74,10.605,86,0,3749,2,4.00,7396.00,1,0,0,0,0,0,1,0
2012-01-21 03:00:00,1,0,0,3,5.74,9.09,93,6.0032,3750,3,9.00,8649.00,1,0,0,0,0,0,1,0
2012-01-21 04:00:00,1,0,0,3,6.56,9.85,86,6.0032,3751,4,16.00,7396.00,1,0,0,0,0,0,1,0
2012-01-21 05:00:00,1,0,0,3,6.56,9.09,86,7.0015,3752,5,25.00,7396.00,1,0,0,0,0,0,1,0
2012-01-21 06:00:00,1,0,0,3,6.56,8.335,93,11.0014,3753,6,36.00,8649.00,1,0,0,0,0,0,1,0
2012-01-21 07:00:00,1,0,0,3,6.56,8.335,93,11.0014,3754,7,49.00,8649.00,1,0,0,0,0,0,1,0
2012-01-21 08:00:00,1,0,0,2,6.56,7.575,93,16.9979,3755,8,64.00,8649.00,1,0,0,0,0,1,0,0
2012-01-21 09:00:00,1,0,0,2,6.56,7.575,93,16.9979,3756,9,81.00,8649.00,1,0,0,0,0,1,0,0
2012-01-21 10:00:00,1,0,0,3,6.56,7.575,93,16.9979,3757,10,100.00,8649.00,1,0,0,0,0,0,1,0
2012-01-21 11:00:00,1,0,0,2,7.38,10.605,86,7.0015,3758,11,121.00,7396.00,1,0,0,0,0,1,0,0
2012-01-21 12:00:00,1,0,0,2,8.2,10.605,80,11.0014,3759,12,144.00,6400.00,1,0,0,0,0,1,0,0
2012-01-21 13:00:00,1,0,0,2,8.2,9.85,80,16.9979,3760,13,169.00,6400.00,1,0,0,0,0,1,0,0
2012-01-21 14:00:00,1,0,0,3,8.2,9.85,80,12.998,3761,14,196.00,6400.00,1,0,0,0,0,0,1,0
2012-01-21 15:00:00,1,0,0,3,8.2,9.85,80,12.998,3762,15,225.00,6400.00,1,0,0,0,0,0,1,0
2012-01-21 16:00:00,1,0,0,2,8.2,9.09,80,19.9995,3763,16,256.00,6400.00,1,0,0,0,0,1,0,0
2012-01-21 17:00:00,1,0,0,2,8.2,9.09,80,26.0027,3764,17,289.00,6400.00,1,0,0,0,0,1,0,0
2012-01-21 18:00:00,1,0,0,2,8.2,9.09,75,26.0027,3765,18,324.00,5625.00,1,0,0,0,0,1,0,0
2012-01-21 19:00:00,1,0,0,2,7.38,7.575,80,26.0027,3766,19,361.00,6400.00,1,0,0,0,0,1,0,0
2012-01-21 20:00:00,1,0,0,2,7.38,8.335,80,19.9995,3767,20,400.00,6400.00,1,0,0,0,0,1,0,0
2012-01-21 21:00:00,1,0,0,1,7.38,7.575,74,22.0028,3768,21,441.00,5476.00,1,0,0,0,1,0,0,0
2012-01-21 22:00:00,1,0,0,2,7.38,8.335,74,19.9995,3769,22,484.00,5476.00,1,0,0,0,0,1,0,0
2012-01-21 23:00:00,1,0,0,2,6.56,7.575,80,16.9979,3770,23,529.00,6400.00,1,0,0,0,0,1,0,0
2012-01-22 00:00:00,1,0,0,1,6.56,6.82,80,19.9995,3771,0,0.00,6400.00,1,0,0,0,1,0,0,0
2012-01-22 01:00:00,1,0,0,2,7.38,8.335,74,19.9995,3772,1,1.00,5476.00,1,0,0,0,0,1,0,0
2012-01-22 02:00:00,1,0,0,2,7.38,8.335,74,19.0012,3773,2,4.00,5476.00,1,0,0,0,0,1,0,0
2012-01-22 03:00:00,1,0,0,2,7.38,8.335,69,19.0012,3774,3,9.00,4761.00,1,0,0,0,0,1,0,0
2012-01-22 04:00:00,1,0,0,3,6.56,6.82,80,19.0012,3775,4,16.00,6400.00,1,0,0,0,0,0,1,0
2012-01-22 05:00:00,1,0,0,3,6.56,7.575,74,15.0013,3776,5,25.00,5476.00,1,0,0,0,0,0,1,0
2012-01-22 06:00:00,1,0,0,2,6.56,7.575,74,15.0013,3777,6,36.00,5476.00,1,0,0,0,0,1,0,0
2012-01-22 07:00:00,1,0,0,2,6.56,7.575,74,15.0013,3778,7,49.00,5476.00,1,0,0,0,0,1,0,0
2012-01-22 08:00:00,1,0,0,2,6.56,7.575,74,15.0013,3779,8,64.00,5476.00,1,0,0,0,0,1,0,0
2012-01-22 09:00:00,1,0,0,2,6.56,7.575,74,15.0013,3780,9,81.00,5476.00,1,0,0,0,0,1,0,0
2012-01-22 10:00:00,1,0,0,2,6.56,6.82,74,19.0012,3781,10,100.00,5476.00,1,0,0,0,0,1,0,0
2012-01-22 11:00:00,1,0,0,3,6.56,7.575,80,16.9979,3782,11,121.00,6400.00,1,0,0,0,0,0,1,0
2012-01-22 12:00:00,1,0,0,2,6.56,7.575,80,15.0013,3783,12,144.00,6400.00,1,0,0,0,0,1,0,0
2012-01-22 13:00:00,1,0,0,2,6.56,9.09,80,8.9981,3784,13,169.00,6400.00,1,0,0,0,0,1,0,0
2012-01-22 14:00:00,1,0,0,2,6.56,8.335,80,11.0014,3785,14,196.00,6400.00,1,0,0,0,0,1,0,0
2012-01-22 15:00:00,1,0,0,2,6.56,7.575,80,12.998,3786,15,225.00,6400.00,1,0,0,0,0,1,0,0
2012-01-22 16:00:00,1,0,0,2,6.56,7.575,80,12.998,3787,16,256.00,6400.00,1,0,0,0,0,1,0,0
2012-01-22 17:00:00,1,0,0,2,6.56,9.09,80,7.0015,3788,17,289.00,6400.00,1,0,0,0,0,1,0,0
2012-01-22 18:00:00,1,0,0,3,6.56,9.09,86,7.0015,3789,18,324.00,7396.00,1,0,0,0,0,0,1,0
2012-01-22 19:00:00,1,0,0,3,6.56,9.09,86,7.0015,3790,19,361.00,7396.00,1,0,0,0,0,0,1,0
2012-01-22 20:00:00,1,0,0,3,6.56,8.335,86,11.0014,3791,20,400.00,7396.00,1,0,0,0,0,0,1,0
2012-01-22 21:00:00,1,0,0,3,6.56,9.09,86,7.0015,3792,21,441.00,7396.00,1,0,0,0,0,0,1,0
2012-01-22 22:00:00,1,0,0,2,6.56,9.85,93,6.0032,3793,22,484.00,8649.00,1,0,0,0,0,1,0,0
2012-01-22 23:00:00,1,0,0,2,6.56,9.09,93,7.0015,3794,23,529.00,8649.00,1,0,0,0,0,1,0,0
2012-01-23 00:00:00,1,0,1,2,7.38,12.12,86,0,3795,0,0.00,7396.00,1,0,0,0,0,1,0,0
2012-01-23 01:00:00,1,0,1,2,7.38,10.605,86,7.0015,3796,1,1.00,7396.00,1,0,0,0,0,1,0,0
2012-01-23 02:00:00,1,0,1,2,7.38,10.605,86,7.0015,3797,2,4.00,7396.00,1,0,0,0,0,1,0,0
2012-01-23 03:00:00,1,0,1,2,7.38,12.12,86,0,3798,3,9.00,7396.00,1,0,0,0,0,1,0,0
2012-01-23 04:00:00,1,0,1,2,8.2,12.88,80,0,3799,4,16.00,6400.00,1,0,0,0,0,1,0,0
2012-01-23 05:00:00,1,0,1,2,8.2,12.88,86,0,3800,5,25.00,7396.00,1,0,0,0,0,1,0,0
2012-01-23 06:00:00,1,0,1,2,8.2,12.88,86,0,3801,6,36.00,7396.00,1,0,0,0,0,1,0,0
2012-01-23 07:00:00,1,0,1,3,8.2,12.88,86,0,3802,7,49.00,7396.00,1,0,0,0,0,0,1,0
2012-01-23 08:00:00,1,0,1,3,8.2,10.605,86,8.9981,3803,8,64.00,7396.00,1,0,0,0,0,0,1,0
2012-01-23 09:00:00,1,0,1,2,8.2,11.365,86,6.0032,3804,9,81.00,7396.00,1,0,0,0,0,1,0,0
2012-01-23 10:00:00,1,0,1,2,8.2,12.88,93,0,3805,10,100.00,8649.00,1,0,0,0,0,1,0,0
2012-01-23 11:00:00,1,0,1,2,8.2,11.365,93,6.0032,3806,11,121.00,8649.00,1,0,0,0,0,1,0,0
2012-01-23 12:00:00,1,0,1,2,9.02,13.635,93,0,3807,12,144.00,8649.00,1,0,0,0,0,1,0,0
2012-01-23 13:00:00,1,0,1,3,9.02,12.88,93,6.0032,3808,13,169.00,8649.00,1,0,0,0,0,0,1,0
2012-01-23 14:00:00,1,0,1,3,9.02,11.365,93,12.998,3809,14,196.00,8649.00,1,0,0,0,0,0,1,0
2012-01-23 15:00:00,1,0,1,2,9.02,10.605,100,15.0013,3810,15,225.00,10000.00,1,0,0,0,0,1,0,0
2012-01-23 16:00:00,1,0,1,2,9.84,12.12,93,11.0014,3811,16,256.00,8649.00,1,0,0,0,0,1,0,0
2012-01-23 17:00:00,1,0,1,2,9.84,12.88,96,7.0015,3812,17,289.00,9216.00,1,0,0,0,0,1,0,0
2012-01-23 18:00:00,1,0,1,2,9.84,12.12,93,8.9981,3813,18,324.00,8649.00,1,0,0,0,0,1,0,0
2012-01-23 19:00:00,1,0,1,2,10.66,12.88,93,11.0014,3814,19,361.00,8649.00,1,0,0,0,0,1,0,0
2012-01-23 20:00:00,1,0,1,2,10.66,12.88,100,11.0014,3815,20,400.00,10000.00,1,0,0,0,0,1,0,0
2012-01-23 21:00:00,1,0,1,2,10.66,12.12,100,19.0012,3816,21,441.00,10000.00,1,0,0,0,0,1,0,0
2012-01-23 22:00:00,1,0,1,2,10.66,12.12,100,19.0012,3817,22,484.00,10000.00,1,0,0,0,0,1,0,0
2012-01-23 23:00:00,1,0,1,2,11.48,12.88,93,22.0028,3818,23,529.00,8649.00,1,0,0,0,0,1,0,0
2012-01-24 00:00:00,1,0,1,2,12.3,14.395,100,19.0012,3819,0,0.00,10000.00,1,0,0,0,0,1,0,0
2012-01-24 01:00:00,1,0,1,2,13.12,15.15,93,16.9979,3820,1,1.00,8649.00,1,0,0,0,0,1,0,0
2012-01-24 02:00:00,1,0,1,2,13.12,15.15,93,15.0013,3821,2,4.00,8649.00,1,0,0,0,0,1,0,0
2012-01-24 03:00:00,1,0,1,2,13.12,16.665,93,8.9981,3822,3,9.00,8649.00,1,0,0,0,0,1,0,0
2012-01-24 04:00:00,1,0,1,2,12.3,15.91,100,6.0032,3823,4,16.00,10000.00,1,0,0,0,0,1,0,0
2012-01-24 05:00:00,1,0,1,2,12.3,15.91,100,6.0032,3824,5,25.00,10000.00,1,0,0,0,0,1,0,0
2012-01-24 06:00:00,1,0,1,2,13.12,15.91,93,12.998,3825,6,36.00,8649.00,1,0,0,0,0,1,0,0
2012-01-24 07:00:00,1,0,1,2,13.12,16.665,93,8.9981,3826,7,49.00,8649.00,1,0,0,0,0,1,0,0
2012-01-24 08:00:00,1,0,1,2,13.12,16.665,93,8.9981,3827,8,64.00,8649.00,1,0,0,0,0,1,0,0
2012-01-24 09:00:00,1,0,1,2,13.12,16.665,87,6.0032,3828,9,81.00,7569.00,1,0,0,0,0,1,0,0
2012-01-24 10:00:00,1,0,1,1,13.12,16.665,93,6.0032,3829,10,100.00,8649.00,1,0,0,0,1,0,0,0
2012-01-24 11:00:00,1,0,1,1,13.94,16.665,87,8.9981,3830,11,121.00,7569.00,1,0,0,0,1,0,0,0
2012-01-24 12:00:00,1,0,1,1,13.94,16.665,87,11.0014,3831,12,144.00,7569.00,1,0,0,0,1,0,0,0
2012-01-24 13:00:00,1,0,1,1,13.94,16.665,87,11.0014,3832,13,169.00,7569.00,1,0,0,0,1,0,0,0
2012-01-24 14:00:00,1,0,1,1,14.76,17.425,81,15.0013,3833,14,196.00,6561.00,1,0,0,0,1,0,0,0
2012-01-24 15:00:00,1,0,1,2,16.4,20.455,71,11.0014,3834,15,225.00,5041.00,1,0,0,0,0,1,0,0
2012-01-24 16:00:00,1,0,1,1,16.4,20.455,71,8.9981,3835,16,256.00,5041.00,1,0,0,0,1,0,0,0
2012-01-24 17:00:00,1,0,1,1,17.22,21.21,67,6.0032,3836,17,289.00,4489.00,1,0,0,0,1,0,0,0
2012-01-24 18:00:00,1,0,1,1,16.4,20.455,62,6.0032,3837,18,324.00,3844.00,1,0,0,0,1,0,0,0
2012-01-24 19:00:00,1,0,1,1,18.04,21.97,51,6.0032,3838,19,361.00,2601.00,1,0,0,0,1,0,0,0
2012-01-24 20:00:00,1,0,1,1,13.12,17.425,76,0,3839,20,400.00,5776.00,1,0,0,0,1,0,0,0
2012-01-24 21:00:00,1,0,1,1,14.76,18.94,71,0,3840,21,441.00,5041.00,1,0,0,0,1,0,0,0
2012-01-24 22:00:00,1,0,1,1,13.12,17.425,81,0,3841,22,484.00,6561.00,1,0,0,0,1,0,0,0
2012-01-24 23:00:00,1,0,1,1,13.12,17.425,76,0,3842,23,529.00,5776.00,1,0,0,0,1,0,0,0
2012-01-25 00:00:00,1,0,1,1,10.66,15.15,93,0,3843,0,0.00,8649.00,1,0,0,0,1,0,0,0
2012-01-25 01:00:00,1,0,1,1,12.3,14.395,70,15.0013,3844,1,1.00,4900.00,1,0,0,0,1,0,0,0
2012-01-25 02:00:00,1,0,1,1,11.48,13.635,70,12.998,3845,2,4.00,4900.00,1,0,0,0,1,0,0,0
2012-01-25 03:00:00,1,0,1,1,10.66,12.88,75,12.998,3846,3,9.00,5625.00,1,0,0,0,1,0,0,0
2012-01-25 04:00:00,1,0,1,1,10.66,12.12,70,19.0012,3847,4,16.00,4900.00,1,0,0,0,1,0,0,0
2012-01-25 05:00:00,1,0,1,1,10.66,12.12,70,19.0012,3848,5,25.00,4900.00,1,0,0,0,1,0,0,0
2012-01-25 06:00:00,1,0,1,1,9.84,11.365,73,15.0013,3849,6,36.00,5329.00,1,0,0,0,1,0,0,0
2012-01-25 07:00:00,1,0,1,1,9.84,11.365,75,15.0013,3850,7,49.00,5625.00,1,0,0,0,1,0,0,0
2012-01-25 08:00:00,1,0,1,1,9.84,11.365,70,16.9979,3851,8,64.00,4900.00,1,0,0,0,1,0,0,0
2012-01-25 09:00:00,1,0,1,1,9.84,11.365,70,16.9979,3852,9,81.00,4900.00,1,0,0,0,1,0,0,0
2012-01-25 10:00:00,1,0,1,2,10.66,11.365,70,22.0028,3853,10,100.00,4900.00,1,0,0,0,0,1,0,0
2012-01-25 11:00:00,1,0,1,2,12.3,13.635,61,19.9995,3854,11,121.00,3721.00,1,0,0,0,0,1,0,0
2012-01-25 12:00:00,1,0,1,1,13.12,16.665,53,8.9981,3855,12,144.00,2809.00,1,0,0,0,1,0,0,0
2012-01-25 13:00:00,1,0,1,1,13.94,16.665,49,8.9981,3856,13,169.00,2401.00,1,0,0,0,1,0,0,0
2012-01-25 14:00:00,1,0,1,1,13.94,17.425,49,6.0032,3857,14,196.00,2401.00,1,0,0,0,1,0,0,0
2012-01-25 15:00:00,1,0,1,1,14.76,18.94,46,0,3858,15,225.00,2116.00,1,0,0,0,1,0,0,0
2012-01-25 16:00:00,1,0,1,1,13.94,16.665,53,11.0014,3859,16,256.00,2809.00,1,0,0,0,1,0,0,0
2012-01-25 17:00:00,1,0,1,1,14.76,17.425,53,11.0014,3860,17,289.00,2809.00,1,0,0,0,1,0,0,0
2012-01-25 18:00:00,1,0,1,1,13.12,16.665,66,8.9981,3861,18,324.00,4356.00,1,0,0,0,1,0,0,0
2012-01-25 19:00:00,1,0,1,2,13.94,18.18,53,0,3862,19,361.00,2809.00,1,0,0,0,0,1,0,0
2012-01-25 20:00:00,1,0,1,1,13.12,15.91,61,12.998,3863,20,400.00,3721.00,1,0,0,0,1,0,0,0
2012-01-25 21:00:00,1,0,1,1,12.3,16.665,65,0,3864,21,441.00,4225.00,1,0,0,0,1,0,0,0
2012-01-25 22:00:00,1,0,1,1,12.3,15.91,65,6.0032,3865,22,484.00,4225.00,1,0,0,0,1,0,0,0
2012-01-25 23:00:00,1,0,1,2,11.48,15.91,65,0,3866,23,529.00,4225.00,1,0,0,0,0,1,0,0
2012-01-26 00:00:00,1,0,1,2,11.48,14.395,75,7.0015,3867,0,0.00,5625.00,1,0,0,0,0,1,0,0
2012-01-26 01:00:00,1,0,1,2,11.48,15.91,75,0,3868,1,1.00,5625.00,1,0,0,0,0,1,0,0
2012-01-26 02:00:00,1,0,1,2,11.48,13.635,75,11.0014,3869,2,4.00,5625.00,1,0,0,0,0,1,0,0
2012-01-26 03:00:00,1,0,1,2,11.48,15.15,75,6.0032,3870,3,9.00,5625.00,1,0,0,0,0,1,0,0
2012-01-26 04:00:00,1,0,1,1,11.48,15.91,75,0,3871,4,16.00,5625.00,1,0,0,0,1,0,0,0
2012-01-26 05:00:00,1,0,1,2,12.3,15.91,75,7.0015,3872,5,25.00,5625.00,1,0,0,0,0,1,0,0
2012-01-26 06:00:00,1,0,1,2,11.48,15.91,81,0,3873,6,36.00,6561.00,1,0,0,0,0,1,0,0
2012-01-26 07:00:00,1,0,1,2,11.48,15.15,81,6.0032,3874,7,49.00,6561.00,1,0,0,0,0,1,0,0
2012-01-26 08:00:00,1,0,1,2,11.48,15.15,81,6.0032,3875,8,64.00,6561.00,1,0,0,0,0,1,0,0
2012-01-26 09:00:00,1,0,1,2,12.3,16.665,81,0,3876,9,81.00,6561.00,1,0,0,0,0,1,0,0
2012-01-26 10:00:00,1,0,1,2,12.3,15.15,81,8.9981,3877,10,100.00,6561.00,1,0,0,0,0,1,0,0
2012-01-26 11:00:00,1,0,1,2,12.3,15.91,87,7.0015,3878,11,121.00,7569.00,1,0,0,0,0,1,0,0
2012-01-26 12:00:00,1,0,1,2,13.94,16.665,81,8.9981,3879,12,144.00,6561.00,1,0,0,0,0,1,0,0
2012-01-26 13:00:00,1,0,1,2,15.58,19.695,71,0,3880,13,169.00,5041.00,1,0,0,0,0,1,0,0
2012-01-26 14:00:00,1,0,1,2,16.4,20.455,71,7.0015,3881,14,196.00,5041.00,1,0,0,0,0,1,0,0
2012-01-26 15:00:00,1,0,1,2,17.22,21.21,71,7.0015,3882,15,225.00,5041.00,1,0,0,0,0,1,0,0
2012-01-26 16:00:00,1,0,1,2,16.4,20.455,71,6.0032,3883,16,256.00,5041.00,1,0,0,0,0,1,0,0
2012-01-26 17:00:00,1,0,1,2,17.22,21.21,71,0,3884,17,289.00,5041.00,1,0,0,0,0,1,0,0
2012-01-26 18:00:00,1,0,1,2,17.22,21.21,71,0,3885,18,324.00,5041.00,1,0,0,0,0,1,0,0
2012-01-26 19:00:00,1,0,1,2,16.4,20.455,76,7.0015,3886,19,361.00,5776.00,1,0,0,0,0,1,0,0
2012-01-26 20:00:00,1,0,1,2,16.4,20.455,82,8.9981,3887,20,400.00,6724.00,1,0,0,0,0,1,0,0
2012-01-26 21:00:00,1,0,1,2,16.4,20.455,76,7.0015,3888,21,441.00,5776.00,1,0,0,0,0,1,0,0
2012-01-26 22:00:00,1,0,1,1,15.58,19.695,82,7.0015,3889,22,484.00,6724.00,1,0,0,0,1,0,0,0
2012-01-26 23:00:00,1,0,1,2,16.4,20.455,82,0,3890,23,529.00,6724.00,1,0,0,0,0,1,0,0
2012-01-27 00:00:00,1,0,1,2,16.4,20.455,82,16.9979,3891,0,0.00,6724.00,1,0,0,0,0,1,0,0
2012-01-27 01:00:00,1,0,1,2,16.4,20.455,87,15.0013,3892,1,1.00,7569.00,1,0,0,0,0,1,0,0
2012-01-27 02:00:00,1,0,1,1,17.22,21.21,94,8.9981,3893,2,4.00,8836.00,1,0,0,0,1,0,0,0
2012-01-27 03:00:00,1,0,1,2,17.22,21.21,94,19.0012,3894,3,9.00,8836.00,1,0,0,0,0,1,0,0
2012-01-27 04:00:00,1,0,1,2,16.4,20.455,100,19.9995,3895,4,16.00,10000.00,1,0,0,0,0,1,0,0
2012-01-27 05:00:00,1,0,1,2,17.22,21.21,94,22.0028,3896,5,25.00,8836.00,1,0,0,0,0,1,0,0
2012-01-27 06:00:00,1,0,1,2,17.22,21.21,100,22.0028,3897,6,36.00,10000.00,1,0,0,0,0,1,0,0
2012-01-27 07:00:00,1,0,1,2,17.22,21.21,100,19.9995,3898,7,49.00,10000.00,1,0,0,0,0,1,0,0
2012-01-27 08:00:00,1,0,1,3,20.5,24.24,88,19.0012,3899,8,64.00,7744.00,1,0,0,0,0,0,1,0
2012-01-27 09:00:00,1,0,1,3,20.5,24.24,88,19.0012,3900,9,81.00,7744.00,1,0,0,0,0,0,1,0
2012-01-27 10:00:00,1,0,1,3,19.68,23.485,100,11.0014,3901,10,100.00,10000.00,1,0,0,0,0,0,1,0
2012-01-27 11:00:00,1,0,1,2,19.68,23.485,94,8.9981,3902,11,121.00,8836.00,1,0,0,0,0,1,0,0
2012-01-27 12:00:00,1,0,1,2,20.5,24.24,88,11.0014,3903,12,144.00,7744.00,1,0,0,0,0,1,0,0
2012-01-27 13:00:00,1,0,1,1,20.5,24.24,59,31.0009,3904,13,169.00,3481.00,1,0,0,0,1,0,0,0
2012-01-27 14:00:00,1,0,1,1,20.5,24.24,55,36.9974,3905,14,196.00,3025.00,1,0,0,0,1,0,0,0
2012-01-27 15:00:00,1,0,1,1,19.68,23.485,51,22.0028,3906,15,225.00,2601.00,1,0,0,0,1,0,0,0
2012-01-27 16:00:00,1,0,1,1,18.04,21.97,51,36.9974,3907,16,256.00,2601.00,1,0,0,0,1,0,0,0
2012-01-27 17:00:00,1,0,1,1,17.22,21.21,50,39.0007,3908,17,289.00,2500.00,1,0,0,0,1,0,0,0
2012-01-27 18:00:00,1,0,1,1,16.4,20.455,50,32.9975,3909,18,324.00,2500.00,1,0,0,0,1,0,0,0
2012-01-27 19:00:00,1,0,1,1,14.76,16.665,50,26.0027,3910,19,361.00,2500.00,1,0,0,0,1,0,0,0
2012-01-27 20:00:00,1,0,1,1,13.94,15.15,53,23.9994,3911,20,400.00,2809.00,1,0,0,0,1,0,0,0
2012-01-27 21:00:00,1,0,1,1,13.94,14.395,53,35.0008,3912,21,441.00,2809.00,1,0,0,0,1,0,0,0
2012-01-27 22:00:00,1,0,1,1,13.94,15.15,49,26.0027,3913,22,484.00,2401.00,1,0,0,0,1,0,0,0
2012-01-27 23:00:00,1,0,1,1,13.12,14.395,49,27.9993,3914,23,529.00,2401.00,1,0,0,0,1,0,0,0
2012-01-28 00:00:00,1,0,0,1,12.3,14.395,52,19.0012,3915,0,0.00,2704.00,1,0,0,0,1,0,0,0
2012-01-28 01:00:00,1,0,0,1,12.3,15.15,52,11.0014,3916,1,1.00,2704.00,1,0,0,0,1,0,0,0
2012-01-28 02:00:00,1,0,0,1,10.66,15.15,60,0,3917,2,4.00,3600.00,1,0,0,0,1,0,0,0
2012-01-28 03:00:00,1,0,0,1,10.66,14.395,60,6.0032,3918,3,9.00,3600.00,1,0,0,0,1,0,0,0
2012-01-28 04:00:00,1,0,0,1,10.66,12.88,60,11.0014,3919,4,16.00,3600.00,1,0,0,0,1,0,0,0
2012-01-28 05:00:00,1,0,0,1,9.84,12.88,75,6.0032,3920,5,25.00,5625.00,1,0,0,0,1,0,0,0
2012-01-28 06:00:00,1,0,0,1,9.84,14.395,70,0,3921,6,36.00,4900.00,1,0,0,0,1,0,0,0
2012-01-28 07:00:00,1,0,0,1,9.02,13.635,75,0,3922,7,49.00,5625.00,1,0,0,0,1,0,0,0
2012-01-28 08:00:00,1,0,0,1,8.2,11.365,80,6.0032,3923,8,64.00,6400.00,1,0,0,0,1,0,0,0
2012-01-28 09:00:00,1,0,0,1,9.02,13.635,80,0,3924,9,81.00,6400.00,1,0,0,0,1,0,0,0
2012-01-28 10:00:00,1,0,0,1,10.66,13.635,70,8.9981,3925,10,100.00,4900.00,1,0,0,0,1,0,0,0
2012-01-28 11:00:00,1,0,0,1,12.3,15.15,56,8.9981,3926,11,121.00,3136.00,1,0,0,0,1,0,0,0
2012-01-28 12:00:00,1,0,0,1,12.3,14.395,61,19.0012,3927,12,144.00,3721.00,1,0,0,0,1,0,0,0
2012-01-28 13:00:00,1,0,0,1,13.94,15.91,57,16.9979,3928,13,169.00,3249.00,1,0,0,0,1,0,0,0
2012-01-28 14:00:00,1,0,0,1,15.58,19.695,50,26.0027,3929,14,196.00,2500.00,1,0,0,0,1,0,0,0
2012-01-28 15:00:00,1,0,0,1,16.4,20.455,47,22.0028,3930,15,225.00,2209.00,1,0,0,0,1,0,0,0
2012-01-28 16:00:00,1,0,0,1,17.22,21.21,44,23.9994,3931,16,256.00,1936.00,1,0,0,0,1,0,0,0
2012-01-28 17:00:00,1,0,0,1,17.22,21.21,44,26.0027,3932,17,289.00,1936.00,1,0,0,0,1,0,0,0
2012-01-28 18:00:00,1,0,0,1,17.22,21.21,41,15.0013,3933,18,324.00,1681.00,1,0,0,0,1,0,0,0
2012-01-28 19:00:00,1,0,0,2,17.22,21.21,41,36.9974,3934,19,361.00,1681.00,1,0,0,0,0,1,0,0
2012-01-28 20:00:00,1,0,0,1,16.4,20.455,35,26.0027,3935,20,400.00,1225.00,1,0,0,0,1,0,0,0
2012-01-28 21:00:00,1,0,0,1,14.76,16.665,29,23.9994,3936,21,441.00,841.00,1,0,0,0,1,0,0,0
2012-01-28 22:00:00,1,0,0,1,13.94,16.665,34,12.998,3937,22,484.00,1156.00,1,0,0,0,1,0,0,0
2012-01-28 23:00:00,1,0,0,1,13.12,15.91,31,12.998,3938,23,529.00,961.00,1,0,0,0,1,0,0,0
2012-01-29 00:00:00,1,0,0,1,12.3,14.395,33,15.0013,3939,0,0.00,1089.00,1,0,0,0,1,0,0,0
2012-01-29 01:00:00,1,0,0,1,12.3,13.635,28,23.9994,3940,1,1.00,784.00,1,0,0,0,1,0,0,0
2012-01-29 02:00:00,1,0,0,1,11.48,12.88,26,22.0028,3941,2,4.00,676.00,1,0,0,0,1,0,0,0
2012-01-29 03:00:00,1,0,0,1,10.66,12.88,28,12.998,3942,3,9.00,784.00,1,0,0,0,1,0,0,0
2012-01-29 04:00:00,1,0,0,1,9.84,12.88,30,0,3943,4,16.00,900.00,1,0,0,0,1,0,0,0
2012-01-29 05:00:00,1,0,0,1,8.2,10.605,51,8.9981,3944,5,25.00,2601.00,1,0,0,0,1,0,0,0
2012-01-29 06:00:00,1,0,0,1,8.2,11.365,40,7.0015,3945,6,36.00,1600.00,1,0,0,0,1,0,0,0
2012-01-29 07:00:00,1,0,0,1,8.2,10.605,37,8.9981,3946,7,49.00,1369.00,1,0,0,0,1,0,0,0
2012-01-29 08:00:00,1,0,0,1,7.38,9.85,40,8.9981,3947,8,64.00,1600.00,1,0,0,0,1,0,0,0
2012-01-29 09:00:00,1,0,0,1,7.38,9.85,43,8.9981,3948,9,81.00,1849.00,1,0,0,0,1,0,0,0
2012-01-29 10:00:00,1,0,0,1,9.84,12.12,35,8.9981,3949,10,100.00,1225.00,1,0,0,0,1,0,0,0
2012-01-29 11:00:00,1,0,0,1,11.48,13.635,28,15.0013,3950,11,121.00,784.00,1,0,0,0,1,0,0,0
2012-01-29 12:00:00,1,0,0,1,13.12,15.15,26,15.0013,3951,12,144.00,676.00,1,0,0,0,1,0,0,0
2012-01-29 13:00:00,1,0,0,1,13.12,15.15,26,15.0013,3952,13,169.00,676.00,1,0,0,0,1,0,0,0
2012-01-29 14:00:00,1,0,0,1,13.12,15.15,26,16.9979,3953,14,196.00,676.00,1,0,0,0,1,0,0,0
2012-01-29 15:00:00,1,0,0,1,14.76,16.665,25,19.0012,3954,15,225.00,625.00,1,0,0,0,1,0,0,0
2012-01-29 16:00:00,1,0,0,1,14.76,16.665,21,27.9993,3955,16,256.00,441.00,1,0,0,0,1,0,0,0
2012-01-29 17:00:00,1,0,0,1,14.76,16.665,21,27.9993,3956,17,289.00,441.00,1,0,0,0,1,0,0,0
2012-01-29 18:00:00,1,0,0,1,13.94,15.15,23,23.9994,3957,18,324.00,529.00,1,0,0,0,1,0,0,0
2012-01-29 19:00:00,1,0,0,1,13.12,15.15,29,16.9979,3958,19,361.00,841.00,1,0,0,0,1,0,0,0
2012-01-29 20:00:00,1,0,0,1,12.3,14.395,39,15.0013,3959,20,400.00,1521.00,1,0,0,0,1,0,0,0
2012-01-29 21:00:00,1,0,0,1,12.3,14.395,33,19.0012,3960,21,441.00,1089.00,1,0,0,0,1,0,0,0
