datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,days,hours,tempS,atempS,humidityS,windspeedS,daysS,hoursS,spring,summer,fall,winter,better,good,bad,worse
2012-02-19 15:00:00,1,0,0,2,12.3,14.395,49,12.998,85,168,253,6323,15,151.29,207.216025,2401,168.948004,39980329,225,1,0,0,0,0,1,0,0
2012-02-19 16:00:00,1,0,0,2,13.12,15.15,45,19.0012,62,150,212,6324,16,172.1344,229.5225,2025,361.0456014,39992976,256,1,0,0,0,0,1,0,0
2012-02-19 17:00:00,1,0,0,2,12.3,14.395,49,16.9979,22,135,157,6325,17,151.29,207.216025,2401,288.9286044,40005625,289,1,0,0,0,0,1,0,0
2012-02-19 18:00:00,1,0,0,2,12.3,13.635,49,22.0028,23,144,167,6326,18,151.29,185.913225,2401,484.1232078,40018276,324,1,0,0,0,0,1,0,0
2012-02-19 19:00:00,1,0,0,2,12.3,14.395,52,16.9979,18,101,119,6327,19,151.29,207.216025,2704,288.9286044,40030929,361,1,0,0,0,0,1,0,0
2012-02-19 20:00:00,1,0,0,2,12.3,14.395,52,19.0012,22,81,103,6328,20,151.29,207.216025,2704,361.0456014,40043584,400,1,0,0,0,0,1,0,0
2012-02-19 21:00:00,1,0,0,3,10.66,12.88,65,11.0014,3,33,36,6329,21,113.6356,165.8944,4225,121.030802,40056241,441,1,0,0,0,0,0,1,0
2012-02-19 22:00:00,1,0,0,3,9.84,12.88,75,6.0032,8,47,55,6330,22,96.8256,165.8944,5625,36.03841024,40068900,484,1,0,0,0,0,0,1,0
2012-02-19 23:00:00,1,0,0,2,9.02,11.365,93,11.0014,5,30,35,6331,23,81.3604,129.163225,8649,121.030802,40081561,529,1,0,0,0,0,1,0,0
2012-03-01 00:00:00,1,0,1,2,17.22,21.21,94,0,1,10,11,6332,0,296.5284,449.8641,8836,0,40094224,0,1,0,0,0,0,1,0,0
2012-03-01 01:00:00,1,0,1,3,18.86,22.725,94,7.0015,0,12,12,6333,1,355.6996,516.425625,8836,49.02100225,40106889,1,1,0,0,0,0,0,1,0
2012-03-01 02:00:00,1,0,1,2,18.86,22.725,94,19.0012,0,6,6,6334,2,355.6996,516.425625,8836,361.0456014,40119556,4,1,0,0,0,0,1,0,0
2012-03-01 03:00:00,1,0,1,1,18.86,22.725,94,15.0013,0,3,3,6335,3,355.6996,516.425625,8836,225.0390017,40132225,9,1,0,0,0,1,0,0,0
2012-03-01 04:00:00,1,0,1,1,19.68,23.485,88,12.998,0,5,5,6336,4,387.3024,551.545225,7744,168.948004,40144896,16,1,0,0,0,1,0,0,0
2012-03-01 05:00:00,1,0,1,1,19.68,23.485,88,11.0014,0,18,18,6337,5,387.3024,551.545225,7744,121.030802,40157569,25,1,0,0,0,1,0,0,0
2012-03-01 06:00:00,1,0,1,2,17.22,21.21,94,0,2,107,109,6338,6,296.5284,449.8641,8836,0,40170244,36,1,0,0,0,0,1,0,0
2012-03-01 07:00:00,1,0,1,2,18.04,21.97,94,8.9981,8,296,304,6339,7,325.4416,482.6809,8836,80.96580361,40182921,49,1,0,0,0,0,1,0,0
2012-03-01 08:00:00,1,0,1,1,17.22,21.21,94,8.9981,15,579,594,6340,8,296.5284,449.8641,8836,80.96580361,40195600,64,1,0,0,0,1,0,0,0
2012-03-01 09:00:00,1,0,1,1,18.86,22.725,77,16.9979,5,281,286,6341,9,355.6996,516.425625,5929,288.9286044,40208281,81,1,0,0,0,1,0,0,0
2012-03-01 10:00:00,1,0,1,1,21.32,25,55,11.0014,11,122,133,6342,10,454.5424,625,3025,121.030802,40220964,100,1,0,0,0,1,0,0,0
2012-03-01 11:00:00,1,0,1,1,22.96,26.515,43,12.998,19,149,168,6343,11,527.1616,703.045225,1849,168.948004,40233649,121,1,0,0,0,1,0,0,0
2012-03-01 12:00:00,1,0,1,1,22.96,26.515,37,15.0013,16,204,220,6344,12,527.1616,703.045225,1369,225.0390017,40246336,144,1,0,0,0,1,0,0,0
2012-03-01 13:00:00,1,0,1,1,23.78,27.275,32,16.9979,24,187,211,6345,13,565.4884,743.925625,1024,288.9286044,40259025,169,1,0,0,0,1,0,0,0
2012-03-01 14:00:00,1,0,1,1,23.78,27.275,35,15.0013,37,174,211,6346,14,565.4884,743.925625,1225,225.0390017,40271716,196,1,0,0,0,1,0,0,0
2012-03-01 15:00:00,1,0,1,1,24.6,31.06,31,16.9979,31,192,223,6347,15,605.16,964.7236,961,288.9286044,40284409,225,1,0,0,0,1,0,0,0
2012-03-01 16:00:00,1,0,1,1,23.78,27.275,32,19.9995,38,323,361,6348,16,565.4884,743.925625,1024,399.9800003,40297104,256,1,0,0,0,1,0,0,0
2012-03-01 17:00:00,1,0,1,1,22.96,26.515,35,19.9995,49,551,600,6349,17,527.1616,703.045225,1225,399.9800003,40309801,289,1,0,0,0,1,0,0,0
2012-03-01 18:00:00,1,0,1,1,22.14,25.76,34,23.9994,27,498,525,6350,18,490.1796,663.5776,1156,575.9712004,40322500,324,1,0,0,0,1,0,0,0
2012-03-01 19:00:00,1,0,1,1,19.68,23.485,41,22.0028,11,317,328,6351,19,387.3024,551.545225,1681,484.1232078,40335201,361,1,0,0,0,1,0,0,0
2012-03-01 20:00:00,1,0,1,1,18.04,21.97,44,27.9993,12,242,254,6352,20,325.4416,482.6809,1936,783.9608005,40347904,400,1,0,0,0,1,0,0,0
2012-03-01 21:00:00,1,0,1,1,17.22,21.21,47,31.0009,7,190,197,6353,21,296.5284,449.8641,2209,961.0558008,40360609,441,1,0,0,0,1,0,0,0
2012-03-01 22:00:00,1,0,1,1,15.58,19.695,50,16.9979,3,123,126,6354,22,242.7364,387.893025,2500,288.9286044,40373316,484,1,0,0,0,1,0,0,0
2012-03-01 23:00:00,1,0,1,1,14.76,17.425,50,15.0013,9,76,85,6355,23,217.8576,303.630625,2500,225.0390017,40386025,529,1,0,0,0,1,0,0,0
2012-03-02 00:00:00,1,0,1,1,13.94,16.665,53,11.0014,1,45,46,6356,0,194.3236,277.722225,2809,121.030802,40398736,0,1,0,0,0,1,0,0,0
2012-03-02 01:00:00,1,0,1,1,13.94,15.91,49,15.0013,2,18,20,6357,1,194.3236,253.1281,2401,225.0390017,40411449,1,1,0,0,0,1,0,0,0
2012-03-02 02:00:00,1,0,1,1,13.94,15.91,53,19.0012,2,4,6,6358,2,194.3236,253.1281,2809,361.0456014,40424164,4,1,0,0,0,1,0,0,0
2012-03-02 03:00:00,1,0,1,1,13.12,15.91,57,12.998,0,3,3,6359,3,172.1344,253.1281,3249,168.948004,40436881,9,1,0,0,0,1,0,0,0
2012-03-02 04:00:00,1,0,1,1,13.12,17.425,61,0,0,2,2,6360,4,172.1344,303.630625,3721,0,40449600,16,1,0,0,0,1,0,0,0
2012-03-02 05:00:00,1,0,1,1,12.3,16.665,70,0,0,24,24,6361,5,151.29,277.722225,4900,0,40462321,25,1,0,0,0,1,0,0,0
2012-03-02 06:00:00,1,0,1,1,12.3,16.665,70,0,4,88,92,6362,6,151.29,277.722225,4900,0,40475044,36,1,0,0,0,1,0,0,0
2012-03-02 07:00:00,1,0,1,1,12.3,16.665,70,0,4,258,262,6363,7,151.29,277.722225,4900,0,40487769,49,1,0,0,0,1,0,0,0
2012-03-02 08:00:00,1,0,1,1,11.48,15.15,75,6.0032,16,533,549,6364,8,131.7904,229.5225,5625,36.03841024,40500496,64,1,0,0,0,1,0,0,0
2012-03-02 09:00:00,1,0,1,1,12.3,16.665,81,0,15,299,314,6365,9,151.29,277.722225,6561,0,40513225,81,1,0,0,0,1,0,0,0
2012-03-02 10:00:00,1,0,1,1,14.76,17.425,50,11.0014,14,118,132,6366,10,217.8576,303.630625,2500,121.030802,40525956,100,1,0,0,0,1,0,0,0
2012-03-02 11:00:00,1,0,1,1,15.58,19.695,46,12.998,40,154,194,6367,11,242.7364,387.893025,2116,168.948004,40538689,121,1,0,0,0,1,0,0,0
2012-03-02 12:00:00,1,0,1,1,16.4,20.455,43,11.0014,40,194,234,6368,12,268.96,418.407025,1849,121.030802,40551424,144,1,0,0,0,1,0,0,0
2012-03-02 13:00:00,1,0,1,1,17.22,21.21,44,15.0013,31,191,222,6369,13,296.5284,449.8641,1936,225.0390017,40564161,169,1,0,0,0,1,0,0,0
2012-03-02 14:00:00,1,0,1,2,18.04,21.97,44,19.0012,29,176,205,6370,14,325.4416,482.6809,1936,361.0456014,40576900,196,1,0,0,0,0,1,0,0
2012-03-02 15:00:00,1,0,1,2,17.22,21.21,50,19.9995,5,73,78,6371,15,296.5284,449.8641,2500,399.9800003,40589641,225,1,0,0,0,0,1,0,0
2012-03-02 16:00:00,1,0,1,3,16.4,20.455,58,19.9995,1,49,50,6372,16,268.96,418.407025,3364,399.9800003,40602384,256,1,0,0,0,0,0,1,0
2012-03-02 17:00:00,1,0,1,3,14.76,17.425,81,15.0013,5,123,128,6373,17,217.8576,303.630625,6561,225.0390017,40615129,289,1,0,0,0,0,0,1,0
2012-03-02 18:00:00,1,0,1,3,14.76,17.425,87,12.998,6,154,160,6374,18,217.8576,303.630625,7569,168.948004,40627876,324,1,0,0,0,0,0,1,0
2012-03-02 19:00:00,1,0,1,3,14.76,17.425,87,12.998,12,162,174,6375,19,217.8576,303.630625,7569,168.948004,40640625,361,1,0,0,0,0,0,1,0
2012-03-02 20:00:00,1,0,1,2,14.76,17.425,87,12.998,7,93,100,6376,20,217.8576,303.630625,7569,168.948004,40653376,400,1,0,0,0,0,1,0,0
2012-03-02 21:00:00,1,0,1,3,14.76,18.18,87,6.0032,2,99,101,6377,21,217.8576,330.5124,7569,36.03841024,40666129,441,1,0,0,0,0,0,1,0
2012-03-02 22:00:00,1,0,1,2,14.76,18.94,87,0,6,69,75,6378,22,217.8576,358.7236,7569,0,40678884,484,1,0,0,0,0,1,0,0
2012-03-02 23:00:00,1,0,1,2,14.76,18.94,87,0,4,19,23,6379,23,217.8576,358.7236,7569,0,40691641,529,1,0,0,0,0,1,0,0
2012-03-03 00:00:00,1,0,0,3,14.76,18.18,93,6.0032,1,21,22,6380,0,217.8576,330.5124,8649,36.03841024,40704400,0,1,0,0,0,0,0,1,0
2012-03-03 01:00:00,1,0,0,3,14.76,18.94,93,0,0,44,44,6381,1,217.8576,358.7236,8649,0,40717161,1,1,0,0,0,0,0,1,0
2012-03-03 02:00:00,1,0,0,3,14.76,18.18,93,6.0032,4,34,38,6382,2,217.8576,330.5124,8649,36.03841024,40729924,4,1,0,0,0,0,0,1,0
2012-03-03 03:00:00,1,0,0,2,14.76,17.425,93,11.0014,1,20,21,6383,3,217.8576,303.630625,8649,121.030802,40742689,9,1,0,0,0,0,1,0,0
2012-03-03 04:00:00,1,0,0,2,14.76,17.425,93,12.998,0,2,2,6384,4,217.8576,303.630625,8649,168.948004,40755456,16,1,0,0,0,0,1,0,0
2012-03-03 05:00:00,1,0,0,2,14.76,18.18,93,6.0032,1,1,2,6385,5,217.8576,330.5124,8649,36.03841024,40768225,25,1,0,0,0,0,1,0,0
2012-03-03 06:00:00,1,0,0,2,14.76,18.18,93,6.0032,1,6,7,6386,6,217.8576,330.5124,8649,36.03841024,40780996,36,1,0,0,0,0,1,0,0
2012-03-03 07:00:00,1,0,0,2,14.76,17.425,93,8.9981,2,14,16,6387,7,217.8576,303.630625,8649,80.96580361,40793769,49,1,0,0,0,0,1,0,0
2012-03-03 08:00:00,1,0,0,3,14.76,18.94,93,0,2,46,48,6388,8,217.8576,358.7236,8649,0,40806544,64,1,0,0,0,0,0,1,0
2012-03-03 09:00:00,1,0,0,3,15.58,19.695,87,6.0032,7,87,94,6389,9,242.7364,387.893025,7569,36.03841024,40819321,81,1,0,0,0,0,0,1,0
2012-03-03 10:00:00,1,0,0,2,16.4,20.455,87,0,31,137,168,6390,10,268.96,418.407025,7569,0,40832100,100,1,0,0,0,0,1,0,0
2012-03-03 11:00:00,1,0,0,2,16.4,20.455,87,6.0032,33,181,214,6391,11,268.96,418.407025,7569,36.03841024,40844881,121,1,0,0,0,0,1,0,0
2012-03-03 12:00:00,1,0,0,2,17.22,21.21,67,16.9979,47,252,299,6392,12,296.5284,449.8641,4489,288.9286044,40857664,144,1,0,0,0,0,1,0,0
2012-03-03 13:00:00,1,0,0,1,18.04,21.97,51,19.0012,87,252,339,6393,13,325.4416,482.6809,2601,361.0456014,40870449,169,1,0,0,0,1,0,0,0
2012-03-03 14:00:00,1,0,0,2,18.86,22.725,44,23.9994,151,279,430,6394,14,355.6996,516.425625,1936,575.9712004,40883236,196,1,0,0,0,0,1,0,0
2012-03-03 15:00:00,1,0,0,1,19.68,23.485,29,19.9995,145,254,399,6395,15,387.3024,551.545225,841,399.9800003,40896025,225,1,0,0,0,1,0,0,0
2012-03-03 16:00:00,1,0,0,1,20.5,24.24,27,19.9995,167,300,467,6396,16,420.25,587.5776,729,399.9800003,40908816,256,1,0,0,0,1,0,0,0
2012-03-03 17:00:00,1,0,0,1,20.5,24.24,23,22.0028,106,279,385,6397,17,420.25,587.5776,529,484.1232078,40921609,289,1,0,0,0,1,0,0,0
2012-03-03 18:00:00,1,0,0,1,20.5,24.24,25,16.9979,53,250,303,6398,18,420.25,587.5776,625,288.9286044,40934404,324,1,0,0,0,1,0,0,0
2012-03-03 19:00:00,1,0,0,1,18.86,22.725,33,11.0014,34,191,225,6399,19,355.6996,516.425625,1089,121.030802,40947201,361,1,0,0,0,1,0,0,0
2012-03-03 20:00:00,1,0,0,1,18.04,21.97,30,8.9981,28,121,149,6400,20,325.4416,482.6809,900,80.96580361,40960000,400,1,0,0,0,1,0,0,0
2012-03-03 21:00:00,1,0,0,1,18.86,22.725,19,22.0028,24,130,154,6401,21,355.6996,516.425625,361,484.1232078,40972801,441,1,0,0,0,1,0,0,0
2012-03-03 22:00:00,1,0,0,1,18.04,21.97,21,8.9981,19,115,134,6402,22,325.4416,482.6809,441,80.96580361,40985604,484,1,0,0,0,1,0,0,0
2012-03-03 23:00:00,1,0,0,1,17.22,21.21,24,0,12,94,106,6403,23,296.5284,449.8641,576,0,40998409,529,1,0,0,0,1,0,0,0
2012-03-04 00:00:00,1,0,0,2,16.4,20.455,30,23.9994,5,67,72,6404,0,268.96,418.407025,900,575.9712004,41011216,0,1,0,0,0,0,1,0,0
2012-03-04 01:00:00,1,0,0,2,15.58,19.695,34,12.998,16,60,76,6405,1,242.7364,387.893025,1156,168.948004,41024025,1,1,0,0,0,0,1,0,0
2012-03-04 02:00:00,1,0,0,2,14.76,17.425,40,11.0014,14,66,80,6406,2,217.8576,303.630625,1600,121.030802,41036836,4,1,0,0,0,0,1,0,0
2012-03-04 03:00:00,1,0,0,2,14.76,17.425,43,8.9981,5,21,26,6407,3,217.8576,303.630625,1849,80.96580361,41049649,9,1,0,0,0,0,1,0,0
2012-03-04 04:00:00,1,0,0,2,13.94,16.665,46,12.998,3,11,14,6408,4,194.3236,277.722225,2116,168.948004,41062464,16,1,0,0,0,0,1,0,0
2012-03-04 05:00:00,1,0,0,2,13.94,15.91,46,15.0013,0,5,5,6409,5,194.3236,253.1281,2116,225.0390017,41075281,25,1,0,0,0,0,1,0,0
2012-03-04 06:00:00,1,0,0,2,12.3,13.635,52,19.9995,0,5,5,6410,6,151.29,185.913225,2704,399.9800003,41088100,36,1,0,0,0,0,1,0,0
2012-03-04 07:00:00,1,0,0,2,12.3,13.635,52,19.9995,2,21,23,6411,7,151.29,185.913225,2704,399.9800003,41100921,49,1,0,0,0,0,1,0,0
2012-03-04 08:00:00,1,0,0,1,12.3,13.635,52,22.0028,12,54,66,6412,8,151.29,185.913225,2704,484.1232078,41113744,64,1,0,0,0,1,0,0,0
2012-03-04 09:00:00,1,0,0,1,12.3,13.635,49,30.0026,14,104,118,6413,9,151.29,185.913225,2401,900.1560068,41126569,81,1,0,0,0,1,0,0,0
2012-03-04 10:00:00,1,0,0,1,12.3,13.635,49,22.0028,31,161,192,6414,10,151.29,185.913225,2401,484.1232078,41139396,100,1,0,0,0,1,0,0,0
2012-03-04 11:00:00,1,0,0,1,13.12,14.395,45,26.0027,64,192,256,6415,11,172.1344,207.216025,2025,676.1404073,41152225,121,1,0,0,0,1,0,0,0
2012-03-04 12:00:00,1,0,0,1,13.94,15.15,42,23.9994,71,256,327,6416,12,194.3236,229.5225,1764,575.9712004,41165056,144,1,0,0,0,1,0,0,0
2012-03-04 13:00:00,1,0,0,1,14.76,16.665,37,23.9994,108,256,364,6417,13,217.8576,277.722225,1369,575.9712004,41177889,169,1,0,0,0,1,0,0,0
2012-03-04 14:00:00,1,0,0,1,14.76,16.665,34,23.9994,106,226,332,6418,14,217.8576,277.722225,1156,575.9712004,41190724,196,1,0,0,0,1,0,0,0
2012-03-04 15:00:00,1,0,0,1,14.76,15.91,32,35.0008,82,252,334,6419,15,217.8576,253.1281,1024,1225.056001,41203561,225,1,0,0,0,1,0,0,0
2012-03-04 16:00:00,1,0,0,1,14.76,15.91,29,32.9975,68,231,299,6420,16,217.8576,253.1281,841,1088.835006,41216400,256,1,0,0,0,1,0,0,0
2012-03-04 17:00:00,1,0,0,1,13.94,14.395,31,36.9974,49,214,263,6421,17,194.3236,207.216025,961,1368.807607,41229241,289,1,0,0,0,1,0,0,0
2012-03-04 18:00:00,1,0,0,1,13.12,13.635,33,40.9973,20,164,184,6422,18,172.1344,185.913225,1089,1680.778607,41242084,324,1,0,0,0,1,0,0,0
2012-03-04 19:00:00,1,0,0,1,12.3,12.88,36,32.9975,12,120,132,6423,19,151.29,165.8944,1296,1088.835006,41254929,361,1,0,0,0,1,0,0,0
2012-03-04 20:00:00,1,0,0,1,11.48,13.635,38,16.9979,8,80,88,6424,20,131.7904,185.913225,1444,288.9286044,41267776,400,1,0,0,0,1,0,0,0
2012-03-04 21:00:00,1,0,0,1,11.48,13.635,36,15.0013,9,70,79,6425,21,131.7904,185.913225,1296,225.0390017,41280625,441,1,0,0,0,1,0,0,0
2012-03-04 22:00:00,1,0,0,1,10.66,12.12,41,16.9979,9,53,62,6426,22,113.6356,146.8944,1681,288.9286044,41293476,484,1,0,0,0,1,0,0,0
2012-03-04 23:00:00,1,0,0,1,10.66,12.88,41,12.998,2,24,26,6427,23,113.6356,165.8944,1681,168.948004,41306329,529,1,0,0,0,1,0,0,0
2012-03-05 00:00:00,1,0,1,1,9.84,11.365,44,12.998,2,15,17,6428,0,96.8256,129.163225,1936,168.948004,41319184,0,1,0,0,0,1,0,0,0
2012-03-05 01:00:00,1,0,1,1,9.84,12.12,48,8.9981,3,3,6,6429,1,96.8256,146.8944,2304,80.96580361,41332041,1,1,0,0,0,1,0,0,0
2012-03-05 02:00:00,1,0,1,1,9.84,12.12,48,8.9981,1,3,4,6430,2,96.8256,146.8944,2304,80.96580361,41344900,4,1,0,0,0,1,0,0,0
2012-03-05 03:00:00,1,0,1,1,9.02,11.365,51,11.0014,0,1,1,6431,3,81.3604,129.163225,2601,121.030802,41357761,9,1,0,0,0,1,0,0,0
2012-03-05 04:00:00,1,0,1,1,8.2,11.365,55,6.0032,0,1,1,6432,4,67.24,129.163225,3025,36.03841024,41370624,16,1,0,0,0,1,0,0,0
2012-03-05 05:00:00,1,0,1,1,8.2,11.365,55,6.0032,1,17,18,6433,5,67.24,129.163225,3025,36.03841024,41383489,25,1,0,0,0,1,0,0,0
2012-03-05 06:00:00,1,0,1,1,7.38,9.85,59,8.9981,2,89,91,6434,6,54.4644,97.0225,3481,80.96580361,41396356,36,1,0,0,0,1,0,0,0
2012-03-05 07:00:00,1,0,1,1,7.38,9.85,59,8.9981,7,253,260,6435,7,54.4644,97.0225,3481,80.96580361,41409225,49,1,0,0,0,1,0,0,0
2012-03-05 08:00:00,1,0,1,1,8.2,11.365,59,7.0015,13,415,428,6436,8,67.24,129.163225,3481,49.02100225,41422096,64,1,0,0,0,1,0,0,0
2012-03-05 09:00:00,1,0,1,2,9.02,12.88,60,6.0032,11,186,197,6437,9,81.3604,165.8944,3600,36.03841024,41434969,81,1,0,0,0,0,1,0,0
2012-03-05 10:00:00,1,0,1,2,9.84,12.88,60,0,12,74,86,6438,10,96.8256,165.8944,3600,0,41447844,100,1,0,0,0,0,1,0,0
2012-03-05 11:00:00,1,0,1,2,10.66,13.635,56,8.9981,17,86,103,6439,11,113.6356,185.913225,3136,80.96580361,41460721,121,1,0,0,0,0,1,0,0
2012-03-05 12:00:00,1,0,1,2,10.66,15.15,52,0,15,122,137,6440,12,113.6356,229.5225,2704,0,41473600,144,1,0,0,0,0,1,0,0
2012-03-05 13:00:00,1,0,1,2,10.66,12.88,55,19.9995,11,109,120,6441,13,113.6356,165.8944,3025,399.9800003,41486481,169,1,0,0,0,0,1,0,0
2012-03-05 14:00:00,1,0,1,2,11.48,12.88,57,23.9994,13,115,128,6442,14,131.7904,165.8944,3249,575.9712004,41499364,196,1,0,0,0,0,1,0,0
2012-03-05 15:00:00,1,0,1,2,12.3,14.395,53,12.998,20,110,130,6443,15,151.29,207.216025,2809,168.948004,41512249,225,1,0,0,0,0,1,0,0
2012-03-05 16:00:00,1,0,1,1,12.3,13.635,45,19.9995,30,180,210,6444,16,151.29,185.913225,2025,399.9800003,41525136,256,1,0,0,0,1,0,0,0
2012-03-05 17:00:00,1,0,1,3,12.3,13.635,45,19.9995,11,376,387,6445,17,151.29,185.913225,2025,399.9800003,41538025,289,1,0,0,0,0,0,1,0
2012-03-05 18:00:00,1,0,1,3,11.48,11.365,55,43.9989,12,363,375,6446,18,131.7904,129.163225,3025,1935.903201,41550916,324,1,0,0,0,0,0,1,0
2012-03-05 19:00:00,1,0,1,1,10.66,12.88,53,15.0013,6,220,226,6447,19,113.6356,165.8944,2809,225.0390017,41563809,361,1,0,0,0,1,0,0,0
2012-03-05 20:00:00,1,0,1,1,10.66,11.365,37,31.0009,8,171,179,6448,20,113.6356,129.163225,1369,961.0558008,41576704,400,1,0,0,0,1,0,0,0
2012-03-05 21:00:00,1,0,1,1,10.66,11.365,37,26.0027,4,116,120,6449,21,113.6356,129.163225,1369,676.1404073,41589601,441,1,0,0,0,1,0,0,0
2012-03-05 22:00:00,1,0,1,1,9.84,10.605,35,22.0028,2,76,78,6450,22,96.8256,112.466025,1225,484.1232078,41602500,484,1,0,0,0,1,0,0,0
2012-03-05 23:00:00,1,0,1,1,9.02,9.09,37,39.0007,2,29,31,6451,23,81.3604,82.6281,1369,1521.0546,41615401,529,1,0,0,0,1,0,0,0
2012-03-06 00:00:00,1,0,1,1,9.02,10.605,37,19.9995,0,8,8,6452,0,81.3604,112.466025,1369,399.9800003,41628304,0,1,0,0,0,1,0,0,0
2012-03-06 01:00:00,1,0,1,1,8.2,9.85,44,16.9979,0,6,6,6453,1,67.24,97.0225,1936,288.9286044,41641209,1,1,0,0,0,1,0,0,0
2012-03-06 02:00:00,1,0,1,1,8.2,9.85,44,15.0013,0,4,4,6454,2,67.24,97.0225,1936,225.0390017,41654116,4,1,0,0,0,1,0,0,0
2012-03-06 03:00:00,1,0,1,1,7.38,8.335,51,19.0012,0,1,1,6455,3,54.4644,69.472225,2601,361.0456014,41667025,9,1,0,0,0,1,0,0,0
2012-03-06 04:00:00,1,0,1,1,7.38,8.335,51,19.9995,0,3,3,6456,4,54.4644,69.472225,2601,399.9800003,41679936,16,1,0,0,0,1,0,0,0
2012-03-06 05:00:00,1,0,1,1,7.38,9.09,51,15.0013,0,25,25,6457,5,54.4644,82.6281,2601,225.0390017,41692849,25,1,0,0,0,1,0,0,0
2012-03-06 06:00:00,1,0,1,1,7.38,10.605,51,7.0015,3,99,102,6458,6,54.4644,112.466025,2601,49.02100225,41705764,36,1,0,0,0,1,0,0,0
2012-03-06 07:00:00,1,0,1,1,6.56,9.09,55,8.9981,5,270,275,6459,7,43.0336,82.6281,3025,80.96580361,41718681,49,1,0,0,0,1,0,0,0
2012-03-06 08:00:00,1,0,1,1,6.56,9.09,59,7.0015,14,487,501,6460,8,43.0336,82.6281,3481,49.02100225,41731600,64,1,0,0,0,1,0,0,0
2012-03-06 09:00:00,1,0,1,1,9.02,13.635,47,0,11,222,233,6461,9,81.3604,185.913225,2209,0,41744521,81,1,0,0,0,1,0,0,0
2012-03-06 10:00:00,1,0,1,1,9.84,12.88,44,0,16,113,129,6462,10,96.8256,165.8944,1936,0,41757444,100,1,0,0,0,1,0,0,0
2012-03-06 11:00:00,1,0,1,1,10.66,12.88,41,11.0014,20,110,130,6463,11,113.6356,165.8944,1681,121.030802,41770369,121,1,0,0,0,1,0,0,0
2012-03-06 12:00:00,1,0,1,1,10.66,13.635,41,7.0015,9,129,138,6464,12,113.6356,185.913225,1681,49.02100225,41783296,144,1,0,0,0,1,0,0,0
2012-03-06 13:00:00,1,0,1,1,12.3,15.15,39,8.9981,16,148,164,6465,13,151.29,229.5225,1521,80.96580361,41796225,169,1,0,0,0,1,0,0,0
2012-03-06 14:00:00,1,0,1,1,13.12,15.15,36,15.0013,20,116,136,6466,14,172.1344,229.5225,1296,225.0390017,41809156,196,1,0,0,0,1,0,0,0
2012-03-06 15:00:00,1,0,1,1,13.94,15.15,36,19.9995,24,142,166,6467,15,194.3236,229.5225,1296,399.9800003,41822089,225,1,0,0,0,1,0,0,0
2012-03-06 16:00:00,1,0,1,1,14.76,16.665,32,19.0012,22,228,250,6468,16,217.8576,277.722225,1024,361.0456014,41835024,256,1,0,0,0,1,0,0,0
2012-03-06 17:00:00,1,0,1,1,14.76,16.665,34,19.0012,21,425,446,6469,17,217.8576,277.722225,1156,361.0456014,41847961,289,1,0,0,0,1,0,0,0
2012-03-06 18:00:00,1,0,1,1,13.94,15.15,42,22.0028,15,442,457,6470,18,194.3236,229.5225,1764,484.1232078,41860900,324,1,0,0,0,1,0,0,0
2012-03-06 19:00:00,1,0,1,1,13.94,15.15,46,19.9995,9,278,287,6471,19,194.3236,229.5225,2116,399.9800003,41873841,361,1,0,0,0,1,0,0,0
2012-03-06 20:00:00,1,0,1,1,13.12,15.91,49,12.998,3,184,187,6472,20,172.1344,253.1281,2401,168.948004,41886784,400,1,0,0,0,1,0,0,0
2012-03-06 21:00:00,1,0,1,1,13.12,15.91,49,12.998,5,143,148,6473,21,172.1344,253.1281,2401,168.948004,41899729,441,1,0,0,0,1,0,0,0
2012-03-06 22:00:00,1,0,1,1,11.48,13.635,56,11.0014,5,101,106,6474,22,131.7904,185.913225,3136,121.030802,41912676,484,1,0,0,0,1,0,0,0
2012-03-06 23:00:00,1,0,1,1,11.48,13.635,61,15.0013,3,51,54,6475,23,131.7904,185.913225,3721,225.0390017,41925625,529,1,0,0,0,1,0,0,0
2012-03-07 00:00:00,1,0,1,1,11.48,12.88,65,19.0012,3,12,15,6476,0,131.7904,165.8944,4225,361.0456014,41938576,0,1,0,0,0,1,0,0,0
2012-03-07 01:00:00,1,0,1,1,12.3,13.635,61,19.9995,1,4,5,6477,1,151.29,185.913225,3721,399.9800003,41951529,1,1,0,0,0,1,0,0,0
2012-03-07 02:00:00,1,0,1,1,12.3,14.395,56,19.0012,0,4,4,6478,2,151.29,207.216025,3136,361.0456014,41964484,4,1,0,0,0,1,0,0,0
2012-03-07 03:00:00,1,0,1,1,12.3,13.635,56,23.9994,1,2,3,6479,3,151.29,185.913225,3136,575.9712004,41977441,9,1,0,0,0,1,0,0,0
2012-03-07 04:00:00,1,0,1,1,11.48,12.88,61,22.0028,0,3,3,6480,4,131.7904,165.8944,3721,484.1232078,41990400,16,1,0,0,0,1,0,0,0
2012-03-07 05:00:00,1,0,1,1,11.48,12.88,56,19.9995,0,18,18,6481,5,131.7904,165.8944,3136,399.9800003,42003361,25,1,0,0,0,1,0,0,0
2012-03-07 06:00:00,1,0,1,1,11.48,12.88,61,26.0027,4,104,108,6482,6,131.7904,165.8944,3721,676.1404073,42016324,36,1,0,0,0,1,0,0,0
